File,IOU,Dice Score,Pixel Wise Accuracy
benign (159)_mask_prediction.png,0.7905896020911996,0.8830494728304947,0.9981952621250351
benign (16)_mask_prediction.png,0.8005061155630535,0.8892012180838604,0.9981652159071513
benign (160)_mask_prediction.png,0.8440540540540541,0.9154330939469442,0.9984193513039666
benign (161)_mask_prediction.png,0.8447561364360854,0.9158458614135131,0.9981481763149089
benign (162)_mask_prediction.png,0.8326817826426895,0.908703071672355,0.999170639072976
benign (163)_mask_prediction.png,0.7501019160211986,0.8572094106685302,0.9986338432463272
benign (164)_mask_prediction.png,0.854842671788115,0.9217414336969346,0.9753039513677811
benign (165)_mask_prediction.png,0.7947368421052632,0.8856304985337243,0.9986443270300334
benign (166)_mask_prediction.png,0.7951298701298701,0.8858744800144691,0.9975861211530002
benign (167)_mask_prediction.png,0.8533933258342707,0.920898239935262,0.9985079638858573
