File,IOU,Dice Score,Pixel Wise Accuracy
benign (1)_mask_prediction.png,0.8398576512455516,0.9129593810444874,0.9993199900265204
benign (10)_mask_prediction.png,0.9395348837209302,0.9688249400479616,0.9949894257361315
benign (100)_mask_prediction.png,0.8279315621087773,0.9058671333992847,0.9919033375005727
benign (101)_mask_prediction.png,0.8639635316698656,0.9270176341871541,0.9978708143853338
benign (102)_mask_prediction.png,0.9210843058244806,0.9589212748569872,0.9961007395149196
benign (103)_mask_prediction.png,0.8780817829071734,0.9350836485384021,0.9863270179197072
benign (104)_mask_prediction.png,0.808295397066262,0.893986013986014,0.9983122024644516
benign (105)_mask_prediction.png,0.8706118355065195,0.9308310991957105,0.997734377744213
benign (106)_mask_prediction.png,0.8472942920681986,0.9173354735152488,0.996795315006361
benign (107)_mask_prediction.png,0.8635144531638025,0.9267590618336887,0.9970612391561008
benign (108)_mask_prediction.png,0.6629149288693367,0.7972926544355116,0.9868173510472386
benign (109)_mask_prediction.png,0.81677157500086,0.8991461405933471,0.9798326644961005
benign (11)_mask_prediction.png,0.8697838109602816,0.93035762301694,0.9993596130975193
benign (110)_mask_prediction.png,0.8726044031466131,0.9319687614536638,0.9814198814198815
benign (111)_mask_prediction.png,0.8455420678107995,0.9163075527330461,0.9975441749026654
benign (112)_mask_prediction.png,0.8156855369569306,0.8984876735032111,0.9975440073780023
benign (113)_mask_prediction.png,0.9112746459316856,0.9535779150018162,0.9965947242206235
benign (114)_mask_prediction.png,0.5775275437459495,0.732193293277872,0.9760381368100626
benign (115)_mask_prediction.png,0.795822102425876,0.8863039399624766,0.996501504853248
benign (116)_mask_prediction.png,0.806553911205074,0.892919836161498,0.9975622102626952
benign (117)_mask_prediction.png,0.775860797758608,0.8737856015942871,0.9945178602342893
benign (118)_mask_prediction.png,0.8137057299164987,0.897285283378314,0.9968038334238997
benign (119)_mask_prediction.png,0.7657417289220918,0.867331520096706,0.9970455616124907
benign (12)_mask_prediction.png,0.7335628227194492,0.846306592533757,0.9980007129240736
benign (120)_mask_prediction.png,0.7834951456310679,0.8786064235166031,0.9992057838877413
benign (121)_mask_prediction.png,0.8931314705554937,0.943549335528637,0.9951276455362128
benign (122)_mask_prediction.png,0.722346507581407,0.8387934766921634,0.9899954769166006
benign (123)_mask_prediction.png,0.8071294395177144,0.8932724152101917,0.9888307022869864
benign (124)_mask_prediction.png,0.8078401229823213,0.8937074829931972,0.9962124081508976
benign (125)_mask_prediction.png,0.7672170761175997,0.8682771194165907,0.9973544973544973
benign (126)_mask_prediction.png,0.7278792134831461,0.8425116846169478,0.9964730243247548
benign (127)_mask_prediction.png,0.8919291791216372,0.9428779776373359,0.9982304749856932
benign (128)_mask_prediction.png,0.7735226984529546,0.8723008723008723,0.996575591985428
benign (129)_mask_prediction.png,0.8051147743028809,0.8920372108901596,0.9972193218662417
benign (13)_mask_prediction.png,0.9222442068414444,0.9595494719756129,0.989443040982802
benign (130)_mask_prediction.png,0.9268567639257295,0.9620401280242282,0.9958297415422773
benign (131)_mask_prediction.png,0.7166718088239419,0.8349549461232426,0.920879594274413
benign (132)_mask_prediction.png,0.8517034068136272,0.9199134199134199,0.9963918144447445
benign (133)_mask_prediction.png,0.7579034941763727,0.8622811168954093,0.997694099748015
benign (134)_mask_prediction.png,0.810304449648712,0.8952134540750324,0.9981366459627329
benign (135)_mask_prediction.png,0.6224903134906657,0.7673270013568521,0.9905077585290679
benign (136)_mask_prediction.png,0.817099367826674,0.8993447274201175,0.9942109618739389
benign (137)_mask_prediction.png,0.8550927546377319,0.9218867924528302,0.9981563372566833
benign (138)_mask_prediction.png,0.8677966101694915,0.9292196007259528,0.9994060052219321
benign (139)_mask_prediction.png,0.8979611371685652,0.9462376437361307,0.9959542135385829
benign (14)_mask_prediction.png,0.793752674368849,0.8850190839694656,0.9974028003416233
benign (140)_mask_prediction.png,0.8616550609779556,0.9256871254391403,0.973076980668733
benign (141)_mask_prediction.png,0.7780531742280027,0.8751742473234174,0.8699004332408438
benign (142)_mask_prediction.png,0.8660415271265908,0.9282124910265613,0.9986867161336923
benign (143)_mask_prediction.png,0.9167259786476868,0.9565540289639807,0.9995477701590149
benign (144)_mask_prediction.png,0.8529644268774703,0.9206484641638225,0.9995835199283475
benign (145)_mask_prediction.png,0.7908080574206993,0.8831857262912922,0.9959588143469918
benign (146)_mask_prediction.png,0.7871643745907008,0.880908757786735,0.9987814297391134
benign (147)_mask_prediction.png,0.5404329435182881,0.7016637053787756,0.9929269488228176
benign (148)_mask_prediction.png,0.9215080346106304,0.9591508523641042,0.9966136042449938
benign (149)_mask_prediction.png,0.8966688582073198,0.945519671847016,0.9963824824686585
benign (15)_mask_prediction.png,0.8812729498164015,0.936890045543266,0.9989477281233219
benign (150)_mask_prediction.png,0.8695871097683786,0.930245084837059,0.9993228227050488
benign (151)_mask_prediction.png,0.8513745704467354,0.9197215777262181,0.9986826073713068
benign (152)_mask_prediction.png,0.7417858648762609,0.8517532261969051,0.9390906830397276
benign (153)_mask_prediction.png,0.8537281484124153,0.9210931485758276,0.9990747594374537
benign (154)_mask_prediction.png,0.7903303015797032,0.8828877005347594,0.9983022202927313
benign (155)_mask_prediction.png,0.8119730322475834,0.8962308133696744,0.9746456102994815
benign (156)_mask_prediction.png,0.8139319839720538,0.897422826394789,0.9964858629234283
benign (157)_mask_prediction.png,0.85386767758823,0.9211743512342373,0.9938593995941666
benign (158)_mask_prediction.png,0.9073521766492462,0.9514259482412348,0.9868751550483751
benign (159)_mask_prediction.png,0.7964037122969838,0.8866645140458508,0.9982428210981618
benign (16)_mask_prediction.png,0.8024482904178979,0.8903981264637002,0.9981846110878368
benign (160)_mask_prediction.png,0.8442822384428224,0.9155672823218998,0.998422090729783
benign (161)_mask_prediction.png,0.8442179037910162,0.9155294524097426,0.9981405712895081
benign (162)_mask_prediction.png,0.8337236533957846,0.909323116219668,0.9991745145913266
benign (163)_mask_prediction.png,0.7490981963927855,0.8565536205316223,0.9986048709171302
benign (164)_mask_prediction.png,0.8640357776928782,0.9270592206790124,0.9770136778115501
benign (165)_mask_prediction.png,0.7904261529480444,0.8829475057059015,0.9986134285008034
benign (166)_mask_prediction.png,0.7920665387076136,0.8839700107104606,0.9975134370038828
benign (167)_mask_prediction.png,0.8539706435829884,0.9212342671538774,0.9985194117332804
benign (168)_mask_prediction.png,0.9051772425382092,0.9502289050359108,0.9954830815675422
benign (169)_mask_prediction.png,0.8275229357798165,0.9056224899598394,0.9989282008597198
benign (17)_mask_prediction.png,0.7638535343645976,0.8661190053285968,0.9953319863443183
benign (170)_mask_prediction.png,0.8842844739127003,0.9385891420911529,0.9944459598714918
