File,IOU,Dice Score,Pixel Wise Accuracy
benign (1)_mask_prediction.png,0.846984698469847,0.9171539961013645,0.9993577683583804
benign (10)_mask_prediction.png,0.9432267012391835,0.9707840064545158,0.9952872570734943
benign (100)_mask_prediction.png,0.8228992765720645,0.902846676333664,0.9916677030220122
benign (101)_mask_prediction.png,0.8724220623501199,0.9318647540983607,0.9980022455961156
benign (102)_mask_prediction.png,0.9202073070607554,0.958445792469469,0.9959792108393236
benign (103)_mask_prediction.png,0.8769510412138933,0.9344421052631579,0.9861016268326973
benign (104)_mask_prediction.png,0.8125948406676783,0.8966094600251151,0.9983500554434811
benign (105)_mask_prediction.png,0.8486202658920791,0.9181120444793618,0.9973557983147361
benign (106)_mask_prediction.png,0.8399373918774199,0.9130064920528319,0.9966414762984679
benign (107)_mask_prediction.png,0.8722155926809865,0.9317469591544059,0.9972515955717537
benign (108)_mask_prediction.png,0.03136891812660302,0.06082967515364355,0.043954079694698785
benign (109)_mask_prediction.png,0.81160015047365,0.8960036244879467,0.9791436359506323
benign (11)_mask_prediction.png,0.8741854636591478,0.9328697512703932,0.9993793933879435
benign (110)_mask_prediction.png,0.8492928773463615,0.9185055409557975,0.9774351274351274
benign (111)_mask_prediction.png,0.8462181362306728,0.9167043911272069,0.9975508302552327
benign (112)_mask_prediction.png,0.8240932155609848,0.9035648052750875,0.9976542764345002
benign (113)_mask_prediction.png,0.9153522364586706,0.9558056414219475,0.9967492672528644
benign (114)_mask_prediction.png,0.05121594411533445,0.09744133810382023,0.06577221296881282
benign (115)_mask_prediction.png,0.7567137005006828,0.8615105583624821,0.995885708127747
benign (116)_mask_prediction.png,0.012355522813133105,0.024409454059774544,0.02371849523099057
benign (117)_mask_prediction.png,0.7701895420016225,0.8701774852095658,0.9943808067401466
benign (118)_mask_prediction.png,0.8115735461801596,0.8959874114870181,0.9967346737143704
benign (119)_mask_prediction.png,0.7714285714285715,0.8709677419354839,0.9972541893801736
benign (12)_mask_prediction.png,0.70892180502928,0.8296714372102398,0.9978173157892017
benign (120)_mask_prediction.png,0.767203513909224,0.8682684341342171,0.9991505805256785
benign (121)_mask_prediction.png,0.8924868311616302,0.9431894758430752,0.9950794295284981
benign (122)_mask_prediction.png,0.3876266323124671,0.5586901019137848,0.9531681736147497
benign (123)_mask_prediction.png,0.8025656796415078,0.8904703875213259,0.9886308439587128
benign (124)_mask_prediction.png,0.8073780954812356,0.8934246768839608,0.996189682599803
benign (125)_mask_prediction.png,0.7680984069368825,0.8688412408759124,0.9973682283370865
benign (126)_mask_prediction.png,0.6952247191011236,0.820215410107705,0.9960497872437254
benign (127)_mask_prediction.png,0.8205659075224293,0.9014404852160728,0.9970633414656185
benign (128)_mask_prediction.png,0.7680791677239279,0.868828932261768,0.996495062793596
benign (129)_mask_prediction.png,0.8136167590881085,0.897231187361984,0.9973402209155355
benign (13)_mask_prediction.png,0.9211447708935911,0.9589540412044374,0.989295806663257
benign (130)_mask_prediction.png,0.9257783973975967,0.9614589078874793,0.9957730290519184
benign (131)_mask_prediction.png,0.2910017682586759,0.4508154448946787,0.3577630264935675
benign (132)_mask_prediction.png,0.8491671807526219,0.9184320266889074,0.9963318030425781
benign (133)_mask_prediction.png,0.7512479201331115,0.857957244655582,0.997630707301225
benign (134)_mask_prediction.png,0.7930763178599528,0.8845985081175954,0.9979832834905299
benign (135)_mask_prediction.png,0.04457799231539182,0.08535119951470753,0.47584980692245016
benign (136)_mask_prediction.png,0.7999881474457745,0.8888815724492147,0.9934436229276992
benign (137)_mask_prediction.png,0.8328583403185247,0.9088081953718101,0.997780034112214
benign (138)_mask_prediction.png,0.8708272859216255,0.9309542280837859,0.9994190600522194
benign (139)_mask_prediction.png,0.9125453503914455,0.9542731629392971,0.9965235080688012
benign (14)_mask_prediction.png,0.7143477317126112,0.8333755381109141,0.9964544452796436
benign (140)_mask_prediction.png,0.7784241937910628,0.8754089114495206,0.9503840797807825
benign (141)_mask_prediction.png,0.5005852871316384,0.6671867189748406,0.5063525764162707
benign (142)_mask_prediction.png,0.8608443153897699,0.9252190613371745,0.9986363735854838
benign (143)_mask_prediction.png,0.9147727272727273,0.9554896142433235,0.9995361745220664
benign (144)_mask_prediction.png,0.8641390205371248,0.9271186440677966,0.99961486789073
benign (145)_mask_prediction.png,0.7931473550179419,0.8846426957588277,0.9960035424671136
benign (146)_mask_prediction.png,0.7724590163934426,0.8716241213466519,0.9986989419060689
benign (147)_mask_prediction.png,0.40284735038228314,0.5743281338094344,0.9913262258168283
benign (148)_mask_prediction.png,0.924286341677646,0.9606536425050209,0.9967164531599377
