File,IOU,Dice Score,Pixel Wise Accuracy
malignant (1)_mask_prediction.png,0.8484777080694726,0.9103765758695429,0.7689558254229198
malignant (10)_mask_prediction.png,0.7289519475304511,0.8416660227184917,0.6908861159374506
malignant (100)_mask_prediction.png,0.7264678228165483,0.8371834038134509,0.693924222757896
malignant (101)_mask_prediction.png,0.5400866923785794,0.7006213380167363,0.6339039605396779
malignant (102)_mask_prediction.png,0.5720056500904278,0.7275261090029886,0.5794190069507216
malignant (103)_mask_prediction.png,0.7510970008744495,0.8580943037917721,0.7226775475746596
malignant (104)_mask_prediction.png,0.7407919415340836,0.8484654879465918,0.7324639358492125
malignant (105)_mask_prediction.png,0.6706162449476774,0.7676268339829515,0.6721813725490197
malignant (106)_mask_prediction.png,0.8433296280186232,0.8991025806174588,0.7838680348097156
malignant (107)_mask_prediction.png,0.6175670526940696,0.7661099294872852,0.6061062632096595
malignant (108)_mask_prediction.png,0.6822437054486493,0.7814283524232934,0.7427351552654843
malignant (109)_mask_prediction.png,0.9060404200067743,0.9471584538211862,0.8259794414274632
malignant (11)_mask_prediction.png,0.6239428858915694,0.7533808704204573,0.6722677688190257
malignant (110)_mask_prediction.png,0.8481584270191448,0.909210095050803,0.8572825024437928
malignant (111)_mask_prediction.png,0.8496799027145456,0.9185571490656237,0.7594367747557675
malignant (112)_mask_prediction.png,0.7416466296327004,0.821848585079015,0.7524289985052317
malignant (113)_mask_prediction.png,0.6173362216095576,0.7408545291621124,0.6121890986064562
malignant (114)_mask_prediction.png,0.7947289579627376,0.885625603171705,0.6358247330643145
malignant (115)_mask_prediction.png,0.7916160183684495,0.8835894585096059,0.7201447527141134
malignant (116)_mask_prediction.png,0.839185672738405,0.9042089985486212,0.6540533606977937
malignant (117)_mask_prediction.png,0.6581448498699661,0.8013972055888223,0.7124483625058557
malignant (118)_mask_prediction.png,0.8552870180445317,0.9201934993803222,0.8252018472558198
malignant (119)_mask_prediction.png,0.8576687635758413,0.9163269765444284,0.7747441337993011
malignant (12)_mask_prediction.png,0.7977366255144033,0.8744784030675539,0.8120362737015664
malignant (120)_mask_prediction.png,0.8689848963821567,0.9265917602996254,0.8773725834797891
malignant (121)_mask_prediction.png,0.588031598311871,0.7233277870216306,0.629074658254469
malignant (122)_mask_prediction.png,0.8154646044855945,0.8938726279318978,0.7606579697878526
malignant (123)_mask_prediction.png,0.7629412026527796,0.8590903395564465,0.6417232808616404
malignant (124)_mask_prediction.png,0.8407174838419035,0.9097592884608688,0.8238495896956477
malignant (125)_mask_prediction.png,0.7494487803170825,0.827050826510119,0.5747422680412371
malignant (126)_mask_prediction.png,0.7538042142426206,0.8178280948859986,0.1775926217051826
malignant (127)_mask_prediction.png,0.7901391479457934,0.8740296218301994,0.6541368670318368
malignant (128)_mask_prediction.png,0.8139896396335683,0.8938647537242925,0.46463808814798757
malignant (129)_mask_prediction.png,0.8193078193437209,0.8807201366175577,0.48754966631948465
malignant (13)_mask_prediction.png,0.7976642979121908,0.8820662768031189,0.8008434569144584
malignant (130)_mask_prediction.png,0.6571033881052785,0.7630763515396111,0.1266383607162636
malignant (131)_mask_prediction.png,0.8672866482536797,0.9222790222139604,0.8274597238204833
malignant (132)_mask_prediction.png,0.7908259610652689,0.882897847058072,0.7318137330047286
malignant (133)_mask_prediction.png,0.7205315260509103,0.8352692960012122,0.7425332461303684
malignant (134)_mask_prediction.png,0.5693630324345448,0.7242030618331234,0.5708175485763167
malignant (135)_mask_prediction.png,0.7373414471319263,0.8488158137816368,0.7261061599979092
malignant (136)_mask_prediction.png,0.6164938021755628,0.757381125038848,0.5877908132829588
malignant (137)_mask_prediction.png,0.6670163856120508,0.8002394609059604,0.6086226698471596
malignant (138)_mask_prediction.png,0.7674295960341736,0.8748346759648912,0.7498144023756496
malignant (139)_mask_prediction.png,0.7230238250900853,0.8392499448488859,0.7029605990710607
malignant (14)_mask_prediction.png,0.7396345919610231,0.8408895781981334,0.598913162806016
malignant (140)_mask_prediction.png,0.7318496224721475,0.8203299548716431,0.7539758053554438
malignant (141)_mask_prediction.png,0.751944629647268,0.8582558750520918,0.6958003110880675
malignant (142)_mask_prediction.png,0.6617500794651737,0.802530504391078,0.6415951814040467
malignant (143)_mask_prediction.png,0.5580305246184423,0.716328102435737,0.5570976381787193
malignant (144)_mask_prediction.png,0.8115816827716895,0.8953209542547959,0.7930906112724294
malignant (145)_mask_prediction.png,0.6815187447598515,0.8105413105413105,0.6557257476294676
malignant (146)_mask_prediction.png,0.8026131173315554,0.89029808323813,0.7766745273261346
malignant (147)_mask_prediction.png,0.6032533601306369,0.7397993568636513,0.5949634443541836
malignant (148)_mask_prediction.png,0.6091764317544149,0.7572058672684377,0.6477789436866037
malignant (149)_mask_prediction.png,0.7860573839421885,0.8802081255137301,0.7532652231961456
malignant (15)_mask_prediction.png,0.7226158169024232,0.7945024622737414,0.4099675893948249
malignant (150)_mask_prediction.png,0.8151332799036455,0.8981525367072946,0.7963676928195393
malignant (151)_mask_prediction.png,0.6806574825114802,0.776142191598481,0.6281755718289486
malignant (152)_mask_prediction.png,0.73033548366745,0.8434897054872189,0.5980464762514761
malignant (153)_mask_prediction.png,0.5779430567906172,0.7222361951541872,0.6510063262993301
malignant (154)_mask_prediction.png,0.7420996975137103,0.8526541837772671,0.7301017252044814
malignant (155)_mask_prediction.png,0.7284459337076616,0.838694541473333,0.667802299656805
malignant (156)_mask_prediction.png,0.7983930884884055,0.8686418990827924,0.7844740353359422
